24 69,288 82,287 73,314 86,313
31 83,287 98,286 88,313 102,313
13 99,286 114,285 102,313 117,313
4 121,284 136,283 124,313 139,312
2 139,283 155,282 141,312 157,312
0 157,282 176,281 159,312 177,312
0 177,280 198,279 179,312 198,312
plate 65,277 203,265 73,320 203,320
10 85,409 108,413 74,469 100,470
32 111,414 132,418 102,470 125,471
21 134,418 153,421 127,471 148,472
5 160,423 176,426 156,473 173,473
8 178,426 193,429 175,474 191,474
4 195,429 208,431 193,474 207,475
9 210,432 222,434 209,475 222,476
plate 86,389 225,420 68,485 225,487
