21 50,285 75,286 42,340 68,340
23 77,286 101,288 70,340 95,341
25 103,288 124,289 97,341 120,341
6 135,290 155,291 131,341 152,342
4 157,291 178,293 154,342 176,342
1 179,293 198,294 177,342 197,342
4 201,294 219,295 200,342 219,343
plate 51,264 224,277 37,356 224,357
21 256,298 264,297 248,316 256,316
12 265,297 273,296 257,316 266,316
30 275,296 284,295 267,315 277,315
8 288,294 298,293 281,315 293,315
0 299,293 310,292 294,314 306,314
5 312,292 325,290 308,314 322,313
1 326,290 340,288 323,313 339,313
plate 259,292 344,280 245,322 343,321
