23 60,357 91,359 72,420 101,420
28 94,359 124,360 104,420 133,421
10 127,360 156,362 135,421 163,421
2 169,362 197,363 175,421 201,421
1 200,364 226,365 204,421 230,422
1 228,365 254,366 231,422 256,422
7 257,366 282,367 259,422 283,422
plate 51,330 289,344 71,436 289,436
25 187,57 201,56 177,90 192,89
12 202,56 217,55 194,89 210,89
12 219,55 235,53 211,89 228,89
8 242,53 259,51 235,89 254,88
4 261,51 280,50 256,88 275,88
7 282,50 301,48 278,88 299,87
9 304,48 325,46 301,87 324,87
plate 188,47 331,32 173,98 330,97
