19 61,422 73,421 70,443 81,443
23 74,420 87,419 82,442 95,442
10 88,418 103,416 96,442 111,442
3 110,415 128,412 118,441 135,441
6 131,412 152,409 137,441 158,440
5 155,409 181,405 161,440 185,439
1 184,404 217,400 188,439 219,438
plate 57,414 227,382 71,448 228,446
11 175,121 200,122 185,170 209,170
28 202,122 227,123 211,170 234,170
28 229,123 252,124 236,170 258,170
0 262,125 285,126 268,170 289,171
9 287,126 309,126 291,171 312,171
2 311,127 332,127 313,171 334,171
0 334,127 354,128 335,171 355,171
plate 168,100 359,110 186,182 359,183
