26 360,363 367,362 353,378 360,378
21 367,362 375,361 361,378 368,378
21 376,361 385,359 370,378 379,377
9 389,359 399,357 383,377 394,377
7 400,357 412,355 395,376 407,376
4 414,355 427,353 410,376 425,375
3 429,352 445,350 426,375 444,374
plate 362,358 449,341 350,383 449,382
33 37,181 68,184 52,240 80,241
15 71,184 99,186 82,241 109,241
26 102,186 128,188 111,241 135,242
9 140,189 164,191 147,242 169,242
0 166,191 189,193 171,242 193,243
3 191,193 213,195 194,243 214,243
3 215,195 235,196 217,243 236,243
plate 28,155 241,176 53,255 241,255
