22 23,56 52,59 28,115 56,116
33 54,59 81,61 59,116 85,116
14 84,61 108,63 87,116 111,117
4 120,64 142,66 122,117 144,117
2 144,66 166,68 146,117 167,118
6 168,68 188,70 169,118 189,118
5 191,70 210,71 191,118 210,119
plate 18,31 215,52 27,131 215,131
21 250,331 263,330 245,358 258,357
15 264,329 279,327 259,357 274,357
21 280,327 296,325 276,357 292,356
8 304,324 323,321 300,356 320,355
9 325,321 347,318 322,355 344,354
9 349,318 374,314 346,354 372,353
8 377,314 406,310 375,353 406,352
plate 250,321 414,293 242,366 414,364
