11 229,367 251,368 217,417 241,418
20 253,368 274,370 243,418 266,418
21 276,370 295,371 268,418 289,419
4 304,372 323,373 298,419 318,419
1 324,373 342,374 320,419 340,419
2 344,374 362,375 341,419 360,420
2 363,376 380,377 362,420 380,420
plate 231,349 384,361 211,433 384,433
24 80,111 88,110 88,127 96,126
21 90,110 99,109 97,126 107,126
15 101,108 112,107 108,126 119,126
4 118,106 132,104 124,126 138,125
0 133,104 149,102 139,125 154,125
3 150,102 170,99 155,125 174,124
1 173,99 195,96 176,124 196,123
plate 75,105 203,82 89,131 203,130
