13 66,220 85,223 71,263 89,263
10 88,223 104,226 91,263 107,264
17 107,226 123,229 110,264 125,265
3 130,229 144,232 131,265 145,265
8 145,232 157,234 146,265 158,266
4 158,234 170,236 159,266 170,266
1 172,236 181,237 172,266 182,267
plate 61,202 184,226 69,274 184,275
24 351,464 362,465 356,486 367,486
18 364,465 375,466 368,486 378,487
28 375,466 385,466 378,487 388,487
4 390,467 400,467 392,487 401,487
2 401,468 409,468 402,487 410,487
7 410,468 418,469 411,487 419,487
6 419,469 427,469 420,487 427,488
plate 346,452 429,461 356,492 429,492
