14 104,108 120,108 97,145 114,145
18 122,108 138,109 116,145 133,146
14 139,109 154,110 134,146 150,146
7 161,110 175,111 157,146 172,146
6 176,111 190,112 174,146 188,146
6 192,112 205,113 190,146 204,147
4 206,113 220,114 205,147 219,147
plate 104,94 223,101 93,156 223,156
30 316,82 343,84 321,137 347,137
20 345,84 371,85 350,137 375,138
22 373,85 397,87 377,138 400,138
6 409,87 432,88 411,138 433,138
3 434,88 456,90 435,138 458,139
6 458,90 479,91 459,139 480,139
1 482,91 502,92 483,139 502,139
plate 311,59 507,73 320,151 508,152
