13 70,266 89,270 60,315 81,316
11 91,270 109,273 84,316 103,317
23 110,274 125,277 104,317 121,318
4 132,278 145,280 128,318 142,319
5 146,281 158,283 144,319 156,320
3 159,283 171,285 158,320 170,320
7 171,285 182,287 171,320 181,321
plate 71,248 184,276 54,330 184,331
21 301,295 307,294 307,304 313,304
25 308,294 314,293 314,304 320,304
26 314,293 322,292 320,304 327,304
6 325,292 334,291 331,304 339,303
8 336,291 345,289 340,303 349,303
6 346,289 359,288 350,303 362,303
1 361,287 375,286 363,303 376,302
plate 298,291 380,276 308,307 381,306
