13 79,157 93,155 69,188 84,188
24 94,154 111,152 85,188 102,187
11 113,152 131,149 104,187 123,186
7 140,148 162,145 132,186 155,185
2 164,144 188,141 157,185 183,184
8 191,140 220,136 186,184 216,182
9 222,136 255,131 219,182 254,181
plate 80,145 265,112 65,197 265,196
14 172,218 188,220 168,257 185,258
15 191,221 205,222 187,258 202,258
15 207,223 221,224 204,258 219,259
3 227,225 240,227 225,259 239,260
9 241,227 253,228 240,260 252,260
2 254,229 265,230 253,260 264,260
0 266,230 276,231 266,260 276,261
plate 172,204 279,221 164,268 279,269
