26 72,44 83,43 80,65 90,65
18 85,43 98,41 92,65 104,64
13 99,41 113,40 105,64 119,64
1 120,39 135,37 125,64 140,64
8 137,37 155,35 142,64 159,63
9 157,35 178,33 161,63 181,63
5 179,33 203,30 182,63 204,62
plate 67,35 209,15 80,70 210,70
16 235,449 263,450 249,502 275,502
33 266,450 293,451 277,502 302,502
18 295,451 320,452 304,502 328,503
3 332,453 356,454 339,503 361,503
8 358,454 382,455 363,503 386,503
6 385,455 407,456 388,503 409,503
3 410,456 432,457 412,503 432,504
plate 227,425 437,436 250,515 438,516
