14 66,217 81,216 74,243 88,243
31 82,216 98,214 89,243 104,242
29 99,214 116,213 105,242 121,242
0 124,212 142,211 129,242 146,242
6 144,211 163,209 148,242 166,241
4 165,209 186,207 169,241 189,241
5 189,207 212,205 191,241 212,240
plate 62,205 219,189 74,250 219,249
33 300,237 307,236 306,250 313,250
18 308,236 317,235 313,250 322,250
26 318,235 326,234 323,250 331,250
4 331,234 341,233 336,250 345,249
7 342,232 355,231 346,249 358,249
5 356,231 370,229 360,249 372,249
3 371,229 388,227 373,249 389,248
plate 297,232 392,218 306,253 392,253
