16 86,321 104,319 71,362 89,361
31 106,319 125,317 92,361 112,360
25 127,317 147,315 114,360 136,360
8 157,314 180,311 146,359 171,359
8 183,311 208,308 174,359 201,358
1 210,308 238,305 203,358 233,357
9 241,305 272,302 237,357 270,356
plate 89,307 280,281 64,374 280,373
32 87,136 106,134 74,178 94,178
21 108,134 128,132 96,178 118,177
27 130,132 151,130 119,177 142,177
5 162,129 185,127 153,176 178,176
8 188,127 214,125 181,176 208,175
4 216,124 243,122 210,175 240,174
8 246,122 276,119 243,174 275,173
plate 89,121 285,98 69,191 284,190
