25 72,235 99,239 60,298 89,299
11 101,239 126,242 92,299 118,300
14 128,242 149,245 121,301 144,301
4 160,247 179,249 155,302 176,302
0 181,250 200,252 178,302 198,303
3 202,252 218,254 199,303 217,304
8 221,255 236,257 219,304 236,305
plate 73,211 240,239 54,317 240,319
32 320,280 332,281 316,308 329,308
19 333,281 345,282 330,308 342,308
21 346,282 356,283 343,308 354,309
8 361,284 370,285 359,309 369,309
8 371,285 380,286 369,309 379,309
7 381,286 389,286 380,309 389,309
7 390,287 398,287 390,309 398,310
plate 321,270 400,280 314,314 400,315
