16 379,280 395,281 385,312 400,312
19 396,282 411,283 401,312 415,313
32 414,283 428,284 418,313 431,313
7 433,285 446,286 436,313 448,313
8 447,286 459,287 449,313 460,314
3 461,287 472,288 462,314 473,314
7 473,288 484,289 474,314 484,314
plate 375,266 486,278 386,320 486,321
29 37,87 49,85 29,112 41,112
33 50,85 63,84 42,112 56,111
31 64,84 78,82 56,111 71,111
7 85,81 100,80 79,111 95,110
4 102,79 119,77 97,110 115,109
9 121,77 140,75 117,109 137,109
1 142,75 163,73 139,109 162,108
plate 39,77 169,59 25,120 169,119
