20 80,433 101,432 96,470 115,470
18 103,432 125,431 117,470 138,469
21 127,431 149,429 140,469 160,469
7 161,429 185,427 171,469 194,468
5 187,427 214,425 196,468 220,468
2 216,425 244,424 223,468 248,468
7 248,423 277,422 251,468 278,467
plate 71,417 285,400 98,479 286,478
24 50,81 87,85 68,154 101,155
30 91,85 124,88 105,155 136,155
13 127,89 158,92 138,156 167,156
8 171,93 199,96 179,156 205,157
8 203,96 229,99 208,157 232,158
4 231,99 255,101 234,158 257,158
3 258,101 280,104 260,158 281,159
plate 37,48 286,80 69,172 286,173
