25 66,136 79,134 59,163 72,162
20 80,134 95,131 73,162 88,162
22 96,131 113,128 90,161 107,161
2 122,126 144,123 115,160 138,159
4 145,122 170,118 140,159 165,158
7 174,117 204,112 169,158 200,156
8 206,112 243,105 203,156 242,154
plate 67,126 256,85 56,171 255,169
33 280,409 293,407 270,437 283,436
28 294,407 309,405 285,436 300,436
20 310,405 326,402 301,436 318,435
6 334,401 352,399 326,435 346,434
7 354,399 375,396 348,434 370,433
4 377,396 401,393 372,433 397,432
6 403,392 430,389 400,432 429,431
plate 282,398 438,373 266,445 437,444
