13 84,95 98,93 93,123 107,122
12 100,93 116,92 109,122 124,122
23 118,91 136,90 126,122 143,122
3 143,89 163,87 150,121 169,121
6 165,87 187,85 171,121 192,120
0 190,85 214,83 194,120 217,120
9 217,82 244,80 219,120 244,119
plate 79,84 251,63 94,129 252,128
26 325,466 344,468 329,508 347,508
31 346,468 365,470 349,508 368,509
33 366,470 384,471 369,509 386,509
6 392,472 407,473 393,509 408,509
3 409,473 423,475 410,509 424,510
1 425,475 440,476 426,510 440,510
4 440,476 454,477 441,510 454,510
plate 321,449 457,464 327,519 458,519
