12 70,358 81,357 73,378 83,377
28 82,357 93,356 84,377 95,377
23 94,356 106,355 97,377 108,377
3 111,355 123,354 113,377 125,377
9 124,354 137,353 126,377 138,377
0 139,353 153,352 141,376 154,376
4 155,352 169,351 155,376 169,376
plate 68,349 173,341 73,383 173,383
27 420,297 424,297 416,307 421,307
33 425,297 431,296 422,307 427,307
17 431,296 437,295 427,307 434,306
7 440,294 448,293 437,306 445,306
5 449,293 457,291 446,306 454,306
7 458,291 469,289 455,305 467,305
1 470,289 482,287 468,305 481,304
plate 421,294 487,279 415,310 487,310
