18 328,247 342,246 340,272 354,271
21 343,246 359,245 355,271 370,271
28 360,245 377,243 371,271 387,271
0 385,242 404,241 394,271 411,270
3 406,241 426,239 414,270 432,270
6 429,239 451,237 434,270 455,270
3 454,237 479,234 457,269 480,269
plate 321,236 486,217 342,278 487,277
27 79,37 109,41 66,110 99,112
32 113,41 141,45 103,112 133,113
20 143,45 169,48 135,113 163,114
4 180,50 203,53 175,114 200,115
5 206,53 228,56 202,115 225,116
8 229,56 249,59 227,116 248,116
2 252,59 270,61 250,116 270,117
plate 79,9 275,41 59,132 275,133
