32 103,64 121,63 88,105 107,105
16 122,63 141,62 109,105 129,104
25 143,62 161,61 131,104 151,104
3 171,60 191,59 162,104 183,103
6 192,59 214,58 185,103 208,103
4 215,58 237,57 210,103 233,103
5 239,57 261,55 236,103 260,102
plate 106,49 268,38 81,118 267,117
32 312,6 317,5 306,17 311,17
22 318,5 323,4 312,17 318,17
29 323,4 330,3 318,17 325,17
3 333,3 341,2 328,16 336,16
3 342,2 349,0 337,16 346,16
8 350,0 360,0 347,16 358,15
9 361,0 372,-2 359,15 371,15
plate 313,1 376,-9 304,21 375,20
