16 292,168 308,167 280,204 297,203
12 309,166 326,165 299,203 317,203
21 328,165 346,164 318,203 337,203
7 354,164 373,162 346,202 366,202
9 374,162 394,161 368,202 390,202
5 396,161 417,159 392,202 414,201
5 419,159 441,158 417,201 441,201
plate 294,155 447,142 275,215 446,214
29 78,374 89,373 67,397 78,397
25 89,373 101,371 79,397 91,396
32 102,371 115,369 92,396 106,396
3 121,368 136,366 112,395 128,395
5 138,366 154,363 130,395 148,394
6 156,363 175,360 150,394 171,393
4 178,360 199,357 174,393 198,392
plate 81,366 207,343 63,404 206,403
