18 65,102 87,103 76,142 96,142
11 88,103 109,104 97,142 117,142
28 110,104 131,105 118,142 137,143
8 139,105 158,105 145,143 162,143
5 160,106 178,106 164,143 181,143
7 180,106 198,107 183,143 200,143
9 200,107 217,107 202,143 218,143
plate 57,84 222,91 77,152 222,152
33 324,99 347,101 316,151 340,152
16 349,101 371,103 343,152 366,152
20 373,103 394,105 368,152 390,153
1 402,105 422,107 399,153 419,153
1 424,107 442,108 421,154 440,154
3 444,109 462,110 442,154 461,154
1 463,110 480,111 462,154 480,155
plate 324,80 484,95 311,167 484,167
