10 213,330 226,328 199,358 213,358
25 227,328 241,326 214,358 229,357
12 243,326 258,324 230,357 247,357
1 265,323 283,320 254,356 273,355
1 285,320 305,317 275,355 297,354
6 307,317 330,314 300,354 325,353
4 332,313 359,310 328,353 357,352
plate 217,320 366,295 194,367 365,366
33 21,313 39,317 10,362 31,363
18 42,317 59,320 33,363 53,364
32 60,321 75,324 54,364 71,365
1 82,325 94,327 78,365 91,366
1 96,327 108,330 93,366 106,366
0 109,330 120,332 107,366 119,367
0 121,332 131,334 120,367 131,368
plate 22,296 133,322 4,376 133,378
