21 86,114 98,115 83,141 95,142
15 99,115 111,116 96,142 108,142
11 112,116 122,117 109,142 120,142
3 127,118 136,118 125,142 135,143
2 137,119 146,119 136,143 146,143
3 147,119 156,120 147,143 155,143
7 156,120 165,121 156,143 165,143
plate 86,105 167,113 81,148 167,148
11 228,39 245,40 222,78 239,79
12 247,40 263,41 241,79 259,79
25 264,41 280,43 260,79 277,80
6 287,43 300,44 284,80 298,80
8 302,44 315,45 300,80 314,80
7 317,45 330,46 316,80 330,81
1 331,47 344,48 330,81 344,81
plate 228,24 347,35 217,90 347,91
