13 97,420 104,420 93,435 100,434
21 105,420 112,419 101,434 108,434
12 112,419 119,418 108,434 116,434
8 123,418 131,418 120,434 128,434
9 132,417 140,417 129,434 138,434
3 141,417 150,416 139,434 149,433
5 151,416 160,415 150,433 159,433
plate 99,414 163,408 91,439 163,439
33 269,409 283,406 254,441 269,440
32 285,406 301,403 270,440 287,440
23 303,403 321,400 288,439 308,439
5 330,399 352,395 317,438 341,437
0 355,394 381,390 344,437 371,436
5 383,390 413,385 373,436 406,434
3 417,384 452,378 410,434 450,432
plate 273,397 463,358 248,451 462,449
