14 282,71 298,69 289,102 306,102
15 300,69 319,66 308,102 326,101
11 321,66 342,63 328,101 348,100
4 352,62 378,58 359,100 383,99
5 381,58 410,54 387,99 415,98
3 413,54 447,49 417,98 451,97
0 452,49 493,43 455,97 494,96
plate 277,58 505,18 290,110 506,109
10 49,171 62,171 45,199 58,200
22 63,171 75,172 60,200 72,200
23 77,172 89,173 75,200 87,200
5 94,173 105,174 92,200 104,200
5 106,174 117,174 105,200 116,200
7 119,174 129,175 118,200 129,201
1 130,175 140,176 130,201 140,201
plate 49,160 143,166 43,208 143,208
