21 50,242 81,246 44,313 75,315
12 83,247 112,251 78,315 107,316
19 114,251 139,255 110,316 136,317
2 149,256 172,260 147,317 170,318
0 174,260 194,263 172,318 193,319
5 197,263 216,266 196,319 215,320
9 217,266 234,269 216,320 234,321
plate 49,215 239,250 37,334 239,335
18 216,43 227,42 221,67 232,67
28 229,42 241,42 234,67 246,67
13 243,42 257,41 248,67 261,67
5 263,40 278,40 267,66 281,66
1 279,40 295,39 282,66 297,66
8 296,39 312,38 298,66 313,66
9 315,38 330,37 316,66 331,66
plate 212,33 335,25 220,73 336,73
