11 59,406 84,409 49,465 76,466
17 86,410 109,413 78,466 103,467
33 111,413 132,416 105,467 127,468
3 140,417 159,420 136,468 156,469
2 161,420 178,422 158,469 176,469
2 179,423 195,425 177,469 194,470
8 197,425 212,427 196,470 211,471
plate 60,384 215,411 43,482 215,484
21 287,187 307,186 277,231 298,231
12 308,186 330,185 300,231 322,231
13 331,185 353,184 324,231 346,230
2 363,183 386,182 357,230 381,230
1 388,182 411,181 383,230 408,229
2 414,181 439,179 411,229 437,229
6 441,179 466,178 439,229 465,229
plate 288,171 474,159 272,244 473,244
