24 79,445 95,446 87,479 102,480
22 98,446 113,447 104,480 119,480
20 116,447 132,448 121,480 136,480
0 138,449 153,449 142,480 156,480
1 154,449 169,450 157,480 171,481
8 170,450 184,451 172,481 185,481
8 186,451 198,452 187,481 198,481
plate 73,431 202,440 86,488 202,488
19 224,47 229,46 227,57 232,57
13 230,46 236,45 233,57 239,56
11 236,45 244,44 239,56 246,56
0 247,44 256,43 250,56 258,56
3 257,43 266,41 259,56 268,55
1 267,41 280,40 269,55 281,55
0 281,39 294,38 282,55 295,55
plate 222,43 299,28 227,59 300,59
