11 89,202 94,201 91,213 97,213
13 95,201 102,200 97,213 105,213
24 103,200 110,199 105,213 113,212
3 115,198 124,197 117,212 126,212
6 125,197 137,195 127,212 139,211
7 138,194 152,192 140,211 153,211
6 154,192 172,189 155,211 172,210
plate 87,198 176,180 91,216 176,215
10 251,416 286,420 268,485 299,486
24 288,420 321,423 302,486 332,487
13 324,424 352,427 334,487 361,487
6 365,428 392,431 372,488 397,488
4 394,431 418,434 399,488 421,489
9 421,434 443,436 424,489 445,489
0 445,436 465,439 446,489 466,490
plate 239,385 471,418 268,502 471,503
