12 252,206 273,204 241,253 263,253
11 276,204 298,203 266,253 289,253
21 299,203 322,202 290,252 315,252
7 333,201 357,200 326,252 351,252
8 360,200 385,199 354,252 381,251
7 387,198 413,197 383,251 411,251
7 416,197 444,196 414,251 443,250
plate 254,188 451,175 235,267 451,267
12 58,366 92,369 73,434 104,434
10 96,369 127,371 108,434 137,435
24 130,371 160,373 139,435 167,435
5 173,374 201,376 180,435 206,436
2 204,376 230,378 209,436 234,436
2 232,378 258,380 236,436 259,437
5 260,380 284,382 262,437 285,437
plate 48,337 290,359 73,450 291,451
