33 41,222 69,224 48,278 75,278
15 72,224 98,226 77,279 102,279
17 100,226 125,227 105,279 128,279
8 136,228 159,229 139,279 161,280
8 161,229 184,231 163,280 185,280
9 186,231 206,232 187,280 207,280
8 209,232 229,234 210,281 229,281
plate 36,198 234,214 47,293 234,293
32 246,146 259,146 253,172 265,172
15 261,146 274,147 266,172 279,172
15 275,147 287,148 280,172 291,172
9 292,148 303,149 296,172 306,173
9 304,149 316,150 307,173 318,173
0 317,150 327,150 318,173 328,173
9 328,150 338,151 329,173 338,173
plate 242,135 340,142 254,177 340,178
