29 25,325 49,324 38,372 62,372
30 52,324 78,323 64,372 89,371
26 80,323 106,322 90,371 116,371
9 119,321 147,320 127,371 154,371
2 150,320 179,319 157,371 184,370
6 182,319 212,317 187,370 215,370
9 216,317 247,316 218,370 248,370
plate 16,305 256,291 39,384 256,383
29 232,436 258,437 219,497 247,498
29 261,437 286,439 250,498 278,498
19 288,439 313,440 280,498 306,498
9 324,440 348,441 318,499 343,499
2 351,441 374,442 346,499 371,499
3 376,442 398,443 373,499 397,499
5 401,443 423,444 399,499 423,500
plate 233,414 429,424 212,515 429,516
