16 305,346 317,347 309,372 321,372
16 318,347 331,347 322,372 334,372
16 332,347 344,348 335,372 346,372
3 349,348 360,349 351,372 361,372
7 361,349 372,349 362,372 373,372
6 373,350 383,350 374,372 383,373
2 384,350 394,351 384,373 394,373
plate 302,336 396,342 309,377 396,377
24 87,207 94,207 82,223 90,223
26 95,207 103,206 91,223 99,223
21 103,206 111,206 99,223 108,223
5 114,206 123,206 112,223 120,223
9 123,206 131,205 121,223 130,223
6 132,205 141,205 131,223 140,223
2 142,205 150,204 141,223 150,222
plate 88,200 153,197 80,228 153,228
