21 185,464 192,463 188,479 195,479
27 193,463 202,462 196,479 205,478
13 203,462 214,460 206,478 217,478
0 219,459 232,457 222,478 235,477
9 233,457 248,455 236,477 251,477
7 250,454 269,452 252,477 270,476
3 272,451 294,448 273,476 294,475
plate 182,459 301,435 188,483 302,482
21 400,110 413,111 403,140 416,140
33 415,111 428,113 418,140 431,140
29 430,113 441,114 432,140 443,141
8 446,115 457,116 448,141 458,141
9 458,116 468,117 459,141 469,141
5 469,117 478,118 470,141 478,142
7 479,119 488,120 479,142 488,142
plate 397,98 489,111 403,146 489,147
