13 49,356 78,360 41,427 72,428
26 81,361 109,365 75,428 104,429
31 111,365 136,368 106,429 132,430
2 146,370 169,373 143,430 167,431
4 171,373 191,376 169,431 190,432
2 194,377 212,379 192,432 212,433
4 214,379 231,382 213,433 231,434
plate 48,330 236,363 34,447 236,448
16 140,50 150,48 133,72 144,71
13 151,48 163,46 145,71 156,71
29 164,45 178,43 158,71 171,70
3 184,42 200,39 178,70 195,69
5 202,39 221,36 197,69 217,68
1 224,35 247,31 219,68 244,67
8 250,31 278,26 246,67 277,65
plate 141,42 287,11 131,77 286,76
