29 330,293 344,292 339,317 352,317
29 345,291 360,289 354,317 369,316
28 362,289 379,287 370,316 387,316
5 387,286 408,283 395,315 415,315
4 410,283 434,280 417,315 440,314
9 437,280 466,276 442,314 469,313
9 469,275 503,271 472,313 504,312
plate 325,283 512,251 340,323 512,322
25 215,105 241,106 200,167 229,168
25 244,106 269,108 232,168 259,168
27 271,108 296,109 261,168 288,169
5 307,110 330,111 300,169 325,169
5 333,111 356,112 328,169 352,170
3 357,112 379,113 354,170 377,170
1 382,114 403,115 380,170 402,170
plate 217,82 409,95 192,186 408,187
