14 48,138 80,140 62,202 92,203
31 82,141 113,143 94,203 123,203
31 116,143 144,146 125,203 151,204
7 156,147 183,149 163,204 188,204
7 185,149 209,151 190,205 213,205
2 212,151 235,153 215,205 237,205
3 237,153 259,155 239,205 259,206
plate 37,110 265,134 62,218 265,219
14 369,343 395,347 377,396 402,397
28 397,347 421,351 404,397 426,398
22 422,351 443,354 427,398 447,399
5 452,355 470,358 455,399 472,399
7 472,358 487,360 474,399 489,400
3 489,360 504,362 491,400 505,401
8 505,363 519,365 506,401 519,401
plate 361,318 522,349 377,410 522,411
