10 201,160 218,159 207,192 224,192
26 219,159 237,159 225,192 242,192
22 238,159 256,158 243,192 261,192
3 265,158 283,157 269,192 286,191
8 285,157 303,157 288,191 306,191
2 305,157 324,156 308,191 326,191
7 327,156 346,155 328,191 347,191
plate 196,145 352,139 207,200 352,200
20 36,119 59,121 29,172 53,173
26 61,121 81,124 55,173 77,173
27 83,124 103,126 79,173 99,174
3 110,127 128,129 107,174 125,174
9 129,129 146,131 127,175 144,175
1 147,131 163,133 146,175 162,175
7 164,133 179,134 163,176 178,176
plate 37,100 182,120 25,186 182,187
