27 42,35 73,37 51,99 81,100
17 76,38 106,40 83,100 112,101
11 109,40 136,43 114,101 140,101
3 148,44 174,46 152,101 177,102
7 176,46 199,48 178,102 201,102
0 202,48 224,50 204,102 225,103
6 226,50 247,52 227,103 247,103
plate 35,8 253,32 50,116 253,117
25 290,293 307,291 285,328 302,328
32 309,291 327,289 303,328 322,327
14 329,289 349,286 324,327 344,327
2 359,285 382,283 354,326 378,326
6 384,283 409,280 380,326 406,325
9 412,279 439,276 409,325 438,324
9 442,276 472,273 440,324 472,323
plate 291,280 482,253 281,338 482,337
