25 63,32 70,31 70,45 77,45
28 71,31 79,30 78,45 86,45
25 81,30 91,29 87,45 97,44
0 95,28 107,26 101,44 112,44
0 108,26 122,24 113,44 127,43
3 125,24 142,22 129,43 145,43
5 143,21 164,19 146,43 165,42
plate 59,27 170,6 71,49 170,48
27 357,271 380,272 365,314 387,314
27 381,272 403,274 388,314 408,315
15 404,274 424,275 409,315 429,315
9 433,276 451,277 437,315 454,315
3 453,277 470,278 456,315 472,316
4 472,278 489,279 474,316 490,316
3 490,279 506,280 491,316 506,316
plate 351,251 510,265 365,325 511,326
