25 78,25 98,27 68,69 89,70
17 99,27 117,29 90,70 110,70
22 118,29 135,30 111,70 129,71
8 142,31 157,32 137,71 154,71
9 159,32 173,33 155,71 171,72
8 175,33 189,35 173,72 187,72
0 190,35 203,36 189,72 203,72
plate 80,9 207,22 62,83 207,83
11 265,211 278,213 270,237 282,238
27 280,213 292,214 284,238 295,238
16 292,214 303,216 295,238 305,238
3 307,217 317,218 309,238 318,239
2 318,218 325,219 319,239 326,239
4 326,219 334,220 327,239 334,239
1 335,220 341,221 335,239 341,239
plate 261,198 343,213 270,244 343,244
