26 267,308 280,308 259,342 274,342
20 282,309 295,310 276,342 290,342
33 297,310 310,311 292,342 306,343
3 316,311 329,312 312,343 326,343
2 329,312 341,313 327,343 340,343
8 342,313 354,314 340,343 353,343
2 355,314 366,314 354,343 365,344
plate 267,296 369,304 254,352 369,352
29 21,143 35,143 28,170 41,171
29 36,143 50,144 42,171 55,171
17 52,144 66,144 57,171 70,171
5 71,145 84,145 75,171 87,171
2 85,145 98,145 88,171 100,171
6 100,145 113,146 102,171 114,171
3 114,146 126,146 115,171 126,171
plate 16,131 129,135 28,177 129,178
