30 190,23 198,22 185,40 192,40
14 199,21 208,20 193,40 203,39
18 209,20 220,18 204,39 215,39
7 225,17 238,14 220,38 233,38
4 240,14 255,11 235,38 251,37
4 257,11 277,7 253,37 274,36
0 279,7 303,3 276,36 302,34
plate 191,17 311,-9 182,45 310,44
13 322,247 333,245 310,271 321,271
28 334,245 346,244 322,271 335,270
27 347,243 360,242 336,270 350,270
4 367,241 381,239 357,269 373,269
8 383,239 399,236 375,269 392,268
9 401,236 419,234 395,268 415,267
8 422,234 442,231 417,267 441,266
plate 326,238 449,218 305,279 448,278
