13 61,461 78,461 71,492 87,491
19 79,461 97,460 88,491 105,491
16 98,460 116,459 106,491 124,491
1 125,459 143,458 132,491 149,491
8 146,458 165,457 151,491 169,491
4 167,457 187,456 171,491 190,491
9 190,456 211,455 192,490 212,490
plate 54,447 217,438 72,499 217,499
10 300,96 310,97 297,118 307,118
23 311,97 320,98 308,118 318,118
26 320,98 329,98 318,118 327,118
5 333,99 341,99 331,118 340,118
0 342,99 349,100 341,118 349,119
7 350,100 358,100 350,119 358,119
0 359,100 365,101 358,119 365,119
plate 301,88 368,93 295,124 368,124
