32 77,301 91,302 84,329 96,329
32 92,302 106,303 97,329 110,329
28 107,303 119,304 111,329 122,329
8 125,305 135,305 127,330 137,330
8 136,306 147,306 138,330 149,330
2 148,307 158,307 150,330 159,330
9 159,307 169,308 160,330 169,330
plate 73,289 170,300 84,335 170,335
14 176,449 189,448 166,477 179,477
10 189,447 203,446 180,477 195,476
18 204,446 219,445 196,476 212,476
4 226,444 241,443 219,476 235,475
0 243,443 259,442 237,475 255,475
0 261,441 279,440 257,475 276,474
5 281,440 300,438 278,474 299,474
plate 178,438 305,425 161,486 305,485
