21 196,242 225,246 190,307 220,308
23 227,247 253,250 223,308 250,309
22 255,250 278,254 252,309 276,310
2 289,255 310,258 287,311 308,311
1 311,258 331,261 310,311 330,312
8 333,261 350,263 332,312 350,313
3 352,264 369,266 352,313 368,314
plate 195,217 373,248 186,326 373,327
22 45,402 76,407 29,481 64,482
29 80,408 108,412 68,482 99,484
26 110,413 136,417 101,484 129,485
4 147,419 169,423 140,485 165,487
4 172,423 192,427 167,487 189,488
9 193,427 212,430 191,488 211,489
4 214,431 231,433 213,489 231,489
plate 46,373 236,414 20,504 236,506
