10 90,282 110,283 76,332 98,333
28 112,284 131,285 101,333 122,333
14 133,286 150,287 124,333 143,334
8 158,288 174,290 151,334 169,335
3 176,290 191,291 171,335 188,335
5 193,291 208,293 190,335 206,336
6 209,293 223,294 208,336 223,336
plate 92,265 227,281 70,346 227,347
15 262,432 290,435 267,489 294,490
20 292,435 317,438 296,490 321,490
24 320,438 343,440 323,490 346,491
3 353,441 374,444 355,491 376,492
8 376,444 396,446 377,492 397,492
3 398,446 416,448 399,492 417,493
9 418,448 435,450 418,493 435,493
plate 258,409 439,433 266,504 439,505
