24 46,298 74,303 36,364 66,365
31 77,303 102,307 69,365 96,366
18 104,307 126,310 98,366 121,367
8 137,312 156,315 132,368 153,369
9 158,315 177,318 155,369 175,369
6 178,318 195,320 176,369 194,370
2 197,321 212,323 196,370 212,371
plate 48,274 216,306 30,383 216,385
26 321,198 338,200 327,233 343,233
15 340,200 355,202 345,233 359,234
22 358,202 372,204 361,234 374,234
9 377,205 390,206 380,234 392,234
6 391,206 402,208 393,235 404,235
8 404,208 415,209 405,235 416,235
2 416,209 426,210 416,235 426,235
plate 317,183 428,200 328,242 428,242
