15 60,150 85,151 55,202 80,203
12 87,151 110,152 82,203 106,203
26 112,152 134,153 109,203 131,203
8 145,153 166,154 142,203 164,203
5 168,154 189,155 166,203 188,204
2 191,155 211,156 190,204 210,204
5 214,156 233,157 213,204 233,204
plate 60,130 238,139 51,217 238,218
29 277,123 293,121 258,160 275,159
10 295,121 312,118 277,159 295,158
10 314,118 333,115 296,158 317,158
2 342,114 364,111 327,157 351,156
2 367,111 392,107 354,156 381,155
2 394,107 422,103 384,155 415,154
5 425,102 457,98 419,153 455,152
plate 282,110 466,79 251,171 465,170
