22 48,193 73,196 56,243 80,244
15 75,196 98,199 81,244 103,245
29 99,199 120,202 104,245 124,245
3 129,203 146,205 132,245 149,246
4 148,205 165,207 151,246 166,246
5 166,207 181,209 168,246 182,247
1 183,209 197,211 184,247 197,247
plate 41,170 201,196 55,256 201,257
14 164,51 183,50 159,90 178,89
17 185,50 204,48 180,89 200,89
19 206,48 226,47 202,89 222,89
4 236,46 257,45 232,88 254,88
6 259,45 282,43 256,88 280,88
9 284,43 307,42 282,88 306,87
3 311,42 335,40 309,87 335,87
plate 165,36 342,22 156,101 342,100
