23 76,158 99,159 64,211 89,211
30 101,159 124,160 91,211 115,211
13 125,160 146,161 117,211 139,212
8 156,162 176,163 150,212 171,212
1 178,163 198,164 173,212 195,212
2 200,164 218,165 197,212 217,213
9 221,165 239,166 219,213 239,213
plate 79,139 244,148 58,227 244,227
17 296,143 334,149 306,224 342,225
24 338,149 372,154 346,226 378,227
17 374,155 405,159 381,227 410,228
8 418,161 444,165 422,228 447,229
6 447,166 471,169 450,229 473,230
1 473,169 495,173 475,230 496,231
4 497,173 517,176 498,231 517,232
plate 286,107 522,154 305,245 522,246
