22 98,295 103,294 95,306 100,306
20 104,294 111,293 101,306 108,306
20 111,292 118,291 108,305 115,305
0 122,291 131,289 119,305 128,305
5 131,289 143,287 129,305 141,304
8 144,287 156,285 142,304 155,303
2 158,284 175,281 156,303 174,302
plate 99,291 179,274 94,309 178,308
33 255,24 270,23 259,53 274,53
27 271,23 287,22 275,53 291,52
27 288,22 305,21 292,52 308,52
4 313,21 331,20 316,52 333,52
0 333,19 351,18 335,52 353,51
3 354,18 373,17 355,51 374,51
1 376,17 397,15 377,51 397,51
plate 251,12 403,0 258,61 403,60
