11 72,414 81,413 80,431 89,431
30 82,413 94,411 91,431 102,430
26 94,411 107,409 102,430 115,430
7 114,408 128,406 121,430 135,429
7 130,406 148,403 137,429 153,429
9 150,403 173,400 156,429 177,428
6 175,400 202,396 178,428 203,427
plate 67,407 210,380 81,435 211,434
30 200,150 207,149 194,166 202,166
27 208,149 216,148 203,166 212,166
29 218,148 227,146 213,166 223,165
4 231,146 242,144 227,165 238,165
5 243,144 255,143 239,165 252,164
7 257,142 270,141 254,164 269,164
3 272,141 287,138 270,164 287,163
plate 201,144 291,129 192,171 291,170
