15 244,115 250,114 247,124 252,124
23 250,114 256,113 253,124 259,124
14 256,113 264,112 259,124 266,124
5 267,112 276,110 269,124 278,123
3 277,110 286,109 279,123 287,123
0 287,109 299,107 288,123 300,123
4 300,107 314,105 302,123 314,122
plate 243,110 319,96 247,127 319,127
11 38,42 71,47 28,119 62,120
13 74,47 103,52 66,121 96,122
14 105,52 132,56 99,122 127,123
7 143,58 166,61 139,123 163,124
7 169,62 190,65 166,124 188,125
2 192,65 212,68 190,125 210,126
8 214,68 232,71 213,126 232,127
plate 39,13 237,51 20,142 236,143
