20 73,339 96,338 89,379 110,379
22 98,338 122,337 112,379 134,379
20 124,337 147,336 136,379 158,379
9 159,336 183,335 169,378 191,378
3 186,335 212,334 193,378 218,378
1 214,334 240,333 220,378 244,378
5 244,333 271,332 247,378 272,378
plate 64,320 278,310 91,389 279,389
28 121,185 150,189 115,249 145,250
28 152,189 178,193 147,251 174,251
20 180,193 203,196 176,252 200,252
4 214,197 234,200 211,253 232,254
6 236,200 255,203 234,254 254,254
2 257,203 274,205 256,254 274,255
4 277,206 293,208 276,255 293,256
plate 121,160 297,190 110,268 297,269
