19 181,435 188,434 178,452 185,452
15 189,434 198,433 186,452 195,451
12 199,433 207,433 196,451 205,451
0 212,432 221,431 210,451 219,451
3 222,431 233,430 220,451 232,451
5 234,430 245,429 233,451 244,450
3 246,429 259,428 245,450 259,450
plate 181,429 262,421 176,456 262,455
31 50,31 76,34 57,87 81,87
10 78,34 102,37 84,88 106,88
25 104,37 126,40 109,88 130,89
7 135,41 154,43 138,89 157,89
7 156,43 174,45 159,90 176,90
8 176,46 193,48 178,90 194,90
7 195,48 210,49 195,91 210,91
plate 44,9 214,34 56,100 214,101
