20 348,447 357,445 335,466 344,465
27 357,445 367,443 345,465 355,464
32 368,443 379,440 355,464 367,464
7 385,439 398,437 373,463 387,462
9 400,436 416,433 389,462 407,461
9 419,433 438,429 409,461 431,460
0 441,428 466,423 434,460 463,458
plate 352,440 474,410 331,472 473,470
16 335,235 345,234 331,256 340,255
20 346,234 357,232 342,255 353,255
24 358,232 370,231 353,255 366,254
2 376,230 389,228 372,254 386,254
5 391,228 407,225 388,254 404,253
2 409,225 428,222 406,253 426,252
3 429,222 451,219 427,252 451,251
plate 336,228 457,206 328,262 457,261
