30 75,294 90,292 91,319 105,318
20 91,292 108,290 107,318 123,318
30 109,290 128,288 124,318 142,317
6 138,286 161,283 152,317 173,316
5 163,283 190,280 175,316 200,316
8 193,279 224,275 203,316 231,315
9 229,275 267,270 236,315 270,314
plate 66,283 279,246 94,325 280,324
13 188,139 204,141 193,172 208,172
16 206,141 220,142 209,172 223,173
28 223,142 236,144 225,173 239,173
1 242,144 254,145 244,173 256,173
7 255,146 267,147 257,173 268,174
6 269,147 280,148 270,174 280,174
9 280,148 291,149 281,174 291,174
plate 185,125 293,139 193,180 293,181
