15 43,402 63,404 34,450 56,451
28 65,404 84,405 58,451 78,451
22 86,405 105,406 81,451 100,451
2 112,407 130,408 108,451 127,452
7 132,408 148,409 129,452 146,452
8 150,409 166,410 148,452 165,452
2 168,410 183,411 167,452 183,453
plate 43,386 187,397 30,463 187,463
18 92,39 104,41 95,65 107,65
25 106,41 117,42 108,65 119,66
32 117,42 128,44 119,66 129,66
9 132,44 141,46 133,66 142,66
5 142,46 150,47 143,66 150,67
4 151,47 158,48 151,67 159,67
8 159,48 165,49 159,67 166,67
plate 89,27 168,41 94,72 168,72
