27 85,273 99,274 90,302 103,303
33 100,274 114,276 104,303 117,303
32 115,276 127,277 118,303 129,303
1 132,278 143,279 134,303 144,304
3 144,279 154,280 145,304 155,304
1 155,280 164,281 156,304 165,304
9 165,281 174,282 166,304 174,304
plate 82,261 176,274 89,309 176,309
28 275,354 296,353 267,400 289,399
30 298,353 320,352 290,399 313,399
18 321,352 343,351 315,399 338,399
6 353,351 377,350 348,399 373,398
3 379,350 402,349 375,398 399,398
8 405,349 429,348 403,398 428,398
6 432,348 456,347 430,398 456,398
plate 276,337 464,328 262,413 464,412
