32 275,370 288,371 270,402 284,403
31 290,371 303,371 286,403 300,403
20 305,371 319,372 302,403 316,403
0 325,372 338,373 322,403 336,403
6 339,373 352,373 337,403 350,403
3 353,373 365,374 351,403 364,403
3 367,374 378,374 366,403 378,404
plate 274,359 382,364 267,412 381,412
24 47,439 70,438 54,484 76,484
21 72,438 96,437 78,484 102,484
23 98,437 122,436 104,484 127,484
7 134,436 160,435 138,483 163,483
8 162,435 188,434 165,483 190,483
4 191,434 218,433 193,483 219,483
7 220,433 247,432 221,483 248,483
plate 42,420 255,411 53,496 256,496
